,mof,conc,p,ad,q,std,heat,vdw,coul,status
1155,FEFCUQ_clean_min_charges,0,1,methanol,0.0001236346,9.8909e-06,-27.81093,-3.109759,-1.76256,finished
1156,FEFCUQ_clean_min_charges,0,10,methanol,0.0012584976,2.42592e-05,-28.44217,-32.024546,-18.40443,finished
1157,FEFCUQ_clean_min_charges,0,100,methanol,0.0131407297,0.0004687995,-28.90745,-335.872332,-194.43235,finished
1158,FEFCUQ_clean_min_charges,0,200,methanol,0.0282181299,0.0013943126,-30.23088,-723.480464,-409.84304,finished
1159,FEFCUQ_clean_min_charges,0,300,methanol,0.0446013571,0.0019073034,-30.85077,-1143.005720,-642.72089,finished
1160,FEFCUQ_clean_min_charges,0,400,methanol,0.0624058949,0.0033787511,-31.26433,-1585.414787,-865.61382,finished
1161,FEFCUQ_clean_min_charges,0,500,methanol,0.0791916013,0.0054854158,-31.91997,-2006.262668,-1086.42440,finished
1162,FEFCUQ_clean_min_charges,0,750,methanol,0.1393638369,0.012824966,-33.90384,-3493.090644,-1830.19796,finished
1163,FEFCUQ_clean_min_charges,0,1000,methanol,0.2963701627,0.2247019924,-36.10294,-6953.686219,-2990.07504,finished
1164,FEFCUQ_clean_min_charges,0,1150,methanol,0.3272673468,0.1539682457,-36.87302,-7817.113409,-3519.28699,finished
1165,FEFCUQ_clean_min_charges,0,1300,methanol,0.3685302029,0.122319117,-36.25257,-8791.842937,-4010.75678,finished
1166,FEFCUQ_clean_min_charges,0,1450,methanol,0.8498968526,0.6835640748,-39.12953,-18622.600716,-6699.39053,finished
1167,FEFCUQ_clean_min_charges,0,1600,methanol,0.6783384801,0.3360632037,-38.48053,-15385.393735,-6220.06153,finished
1168,FEFCUQ_clean_min_charges,0,1684,methanol,1.8369606024,1.7689078117,-41.36439,-37624.762173,-11020.23840,finished
1169,FEFCUQ_clean_min_charges,0,1700,methanol,3.0709518966,0.9248597289,-41.98308,-59902.362558,-14611.82443,finished
1170,DEYLUQ_clean_min_charges,1_0.03,1,CO2,2.84482e-05,6.1005e-06,-25.35233,-1.874209,-0.27083,finished
1171,DEYLUQ_clean_min_charges,1_0.03,10,CO2,0.0002866029,1.70699e-05,-24.90817,-18.599435,-2.61364,finished
1172,DEYLUQ_clean_min_charges,1_0.03,100,CO2,0.0029105783,2.63235e-05,-24.95651,-188.301678,-27.56701,finished
1173,DEYLUQ_clean_min_charges,1_0.03,1000,CO2,0.0288068815,0.0002902985,-24.95821,-1861.411231,-269.86331,finished
1174,DEYLUQ_clean_min_charges,1_0.03,5000,CO2,0.1435589794,0.0014383397,-25.03179,-9243.122230,-1305.24248,finished
1175,DEYLUQ_clean_min_charges,1_0.03,10000,CO2,0.2850931176,0.0017442241,-25.26613,-18278.188562,-2536.13725,finished
1176,DEYLUQ_clean_min_charges,1_0.03,25000,CO2,0.6856400951,0.0037461537,-26.21586,-43708.678244,-5878.49582,finished
1177,DEYLUQ_clean_min_charges,1_0.03,50000,CO2,1.2460484386,0.0098874358,-27.83633,-79304.740317,-10454.20911,finished
1178,DEYLUQ_clean_min_charges,1_0.03,66700,CO2,1.5341392103,0.0049891619,-28.7123,-97737.075413,-12765.54294,finished
1179,DEYLUQ_clean_min_charges,1_0.03,75000,CO2,1.6530877122,0.0077174067,-29.11612,-105381.377723,-13748.56268,finished
1180,DEYLUQ_clean_min_charges,1_0.03,100000,CO2,1.9287636641,0.0083741674,-30.02887,-123210.016355,-16039.02731,finished
1181,DEYLUQ_clean_min_charges,1_0.03,250000,CO2,2.621248403,0.0079966673,-32.15784,-169218.543713,-21902.39280,finished
1182,DEYLUQ_clean_min_charges,1_0.03,500000,CO2,2.9725068404,0.0,,,,run
1183,DEYLUQ_clean_min_charges,1_0.03,750000,CO2,3.1289031618,0.0,,,,run
1184,DEYLUQ_clean_min_charges,1_0.03,1000000,CO2,3.2152909097,0.0,,,,run
1185,DEYLUQ_clean_min_charges,1_0.03,1,methanol,0.0059682191,0.0008397493,-55.96711,-230.017906,-845.84843,finished
1186,DEYLUQ_clean_min_charges,1_0.03,10,methanol,0.0460097024,0.0016132317,-54.45086,-1878.238723,-6215.41776,finished
1187,DEYLUQ_clean_min_charges,1_0.03,100,methanol,0.3217694537,0.0324542294,-50.31297,-15191.469973,-34253.51567,finished
1188,DEYLUQ_clean_min_charges,1_0.03,200,methanol,0.7226495292,0.1088407476,-49.74416,-37753.586751,-55398.16898,finished
1189,DEYLUQ_clean_min_charges,1_0.03,300,methanol,1.3842631345,0.2171368241,-51.51246,-77402.936857,-80514.83820,finished
1190,DEYLUQ_clean_min_charges,1_0.03,400,methanol,1.9477447036,0.1190445024,-52.73886,-111717.755770,-93741.75988,finished
1191,DEYLUQ_clean_min_charges,1_0.03,500,methanol,2.2627385539,0.0519342461,-55.48725,-131388.674544,-101562.83023,finished
1192,DEYLUQ_clean_min_charges,1_0.03,750,methanol,2.5613226262,0.1319623871,-54.2473,-150521.705940,-104659.76523,finished
1193,DEYLUQ_clean_min_charges,1_0.03,1000,methanol,2.728720632,0.0819382218,-54.7402,-159316.725168,-116494.14601,finished
1194,DEYLUQ_clean_min_charges,1_0.03,1150,methanol,2.8128428483,0.0799716963,-56.02152,-165247.341810,-117650.14527,finished
1195,DEYLUQ_clean_min_charges,1_0.03,1300,methanol,2.8488698052,0.0735593696,-56.24927,-168407.386019,-114091.58658,finished
1196,DEYLUQ_clean_min_charges,1_0.03,1450,methanol,2.8891824991,0.0400411892,-54.78179,-169884.084508,-114218.28736,finished
1197,DEYLUQ_clean_min_charges,1_0.03,1600,methanol,2.9752645194,0.0899339978,-53.96912,-175010.327518,-112757.44370,finished
1198,DEYLUQ_clean_min_charges,1_0.03,1684,methanol,2.9348173691,0.0449315728,-54.94212,-173080.193615,-113242.37675,finished
1199,DEYLUQ_clean_min_charges,1_0.03,1700,methanol,2.9174651567,0.0630781581,-56.42564,-171688.885554,-117769.63041,finished
1200,DEYLUQ_clean_min_charges,0_0.01,1,CO2,2.63664e-05,4.3064e-06,-24.51113,-1.735132,-0.20474,finished
1201,DEYLUQ_clean_min_charges,0_0.01,10,CO2,0.0002359914,1.86154e-05,-24.24228,-15.443453,-1.70915,finished
1202,DEYLUQ_clean_min_charges,0_0.01,100,CO2,0.0023840459,4.33489e-05,-24.14549,-155.812986,-16.78647,finished
1203,DEYLUQ_clean_min_charges,0_0.01,1000,CO2,0.0239436312,0.0001225992,-24.22283,-1563.061605,-169.84406,finished
1204,DEYLUQ_clean_min_charges,0_0.01,5000,CO2,0.1207402184,0.0006089072,-24.51063,-7869.647634,-854.29779,finished
1205,DEYLUQ_clean_min_charges,0_0.01,10000,CO2,0.2472873986,0.0014914148,-24.94178,-16080.496049,-1796.88007,finished
1206,DEYLUQ_clean_min_charges,0_0.01,25000,CO2,0.6221662568,0.0037023647,-26.05358,-40241.217751,-4646.96397,finished
1207,DEYLUQ_clean_min_charges,0_0.01,50000,CO2,1.1557112759,0.0048877847,-27.61385,-74634.283854,-8743.10791,finished
1208,DEYLUQ_clean_min_charges,0_0.01,66700,CO2,1.4511247026,0.0118929739,-28.51996,-93781.313875,-11175.15873,finished
1209,DEYLUQ_clean_min_charges,0_0.01,75000,CO2,1.565591692,0.005761872,-28.98819,-101309.583005,-12069.31349,finished
1210,DEYLUQ_clean_min_charges,0_0.01,100000,CO2,1.8454334085,0.0071164471,-29.85169,-119715.288787,-14366.84265,finished
1211,DEYLUQ_clean_min_charges,0_0.01,250000,CO2,2.5375137274,0.0078269276,-32.23212,-166549.432011,-20178.65522,finished
1212,DEYLUQ_clean_min_charges,0_0.01,500000,CO2,2.8896825062,0.0,,,,run
1213,DEYLUQ_clean_min_charges,0_0.01,750000,CO2,3.0519862121,0.0,,,,run
1214,DEYLUQ_clean_min_charges,0_0.01,1000000,CO2,3.1389820037,0.0,,,,run
1215,DEYLUQ_clean_min_charges,0_0.01,1,methanol,0.0019635844,0.0003381723,-49.7586,-85.516735,-230.76828,finished
1216,DEYLUQ_clean_min_charges,0_0.01,10,methanol,0.0196586754,0.0026765402,-49.72469,-872.299301,-2276.66289,finished
1217,DEYLUQ_clean_min_charges,0_0.01,100,methanol,0.2312059668,0.0170850703,-48.80182,-11184.865796,-22313.48680,finished
1218,DEYLUQ_clean_min_charges,0_0.01,200,methanol,0.5566418616,0.0573571516,-48.99956,-29742.595959,-41780.96254,finished
1219,DEYLUQ_clean_min_charges,0_0.01,300,methanol,1.1924220318,0.1593607021,-50.84331,-67824.619091,-64728.94597,finished
1220,DEYLUQ_clean_min_charges,0_0.01,400,methanol,1.7605990525,0.1759230717,-52.69855,-102538.172415,-83323.21756,finished
1221,DEYLUQ_clean_min_charges,0_0.01,500,methanol,2.2324554632,0.1038790486,-52.992,-132081.550661,-90030.62851,finished
1222,DEYLUQ_clean_min_charges,0_0.01,750,methanol,2.5304493579,0.0844570972,-55.48256,-150872.745218,-96549.57907,finished
1223,DEYLUQ_clean_min_charges,0_0.01,1000,methanol,2.6221945397,0.057575627,-52.92379,-156579.406115,-100125.62875,finished
1224,DEYLUQ_clean_min_charges,0_0.01,1150,methanol,2.6757039391,0.0611991388,-55.03093,-160606.461795,-97318.99238,finished
1225,DEYLUQ_clean_min_charges,0_0.01,1300,methanol,2.7429664885,0.05284116,-53.83148,-163951.725758,-102992.43634,finished
1226,DEYLUQ_clean_min_charges,0_0.01,1450,methanol,2.735428803,0.063160135,-55.1521,-164307.768662,-102922.35371,finished
1227,DEYLUQ_clean_min_charges,0_0.01,1600,methanol,2.8109514779,0.0541134633,-54.64944,-169129.384305,-106489.80860,finished
1228,DEYLUQ_clean_min_charges,0_0.01,1684,methanol,2.8435581307,0.0367299912,-52.18625,-170245.495773,-105684.79769,finished
1229,DEYLUQ_clean_min_charges,0_0.01,1700,methanol,2.8623634031,0.0373758984,-59.05534,-172191.821028,-105986.28879,finished
1230,DEYLUQ_clean_min_charges,0_0.03,1,CO2,2.24533e-05,3.7809e-06,-24.41688,-1.486043,-0.15376,finished
1231,DEYLUQ_clean_min_charges,0_0.03,10,CO2,0.0002438018,2.2701e-05,-24.09758,-16.128357,-1.42069,finished
1232,DEYLUQ_clean_min_charges,0_0.03,100,CO2,0.002481482,1.84498e-05,-24.11024,-164.076692,-14.66557,finished
1233,DEYLUQ_clean_min_charges,0_0.03,1000,CO2,0.0249477445,0.0001682036,-24.17482,-1648.393771,-147.35284,finished
1234,DEYLUQ_clean_min_charges,0_0.03,5000,CO2,0.1264286742,0.0007198281,-24.50592,-8331.794903,-754.71136,finished
1235,DEYLUQ_clean_min_charges,0_0.03,10000,CO2,0.2582031695,0.0017456421,-24.97856,-16999.382675,-1575.75279,finished
1236,DEYLUQ_clean_min_charges,0_0.03,25000,CO2,0.6453232729,0.0036278361,-26.25734,-42299.971367,-4101.00289,finished
1237,DEYLUQ_clean_min_charges,0_0.03,50000,CO2,1.1790529254,0.0036923825,-28.02133,-77346.419108,-7731.04396,finished
1238,DEYLUQ_clean_min_charges,0_0.03,66700,CO2,1.4534424065,0.0063405708,-28.966,-95525.210709,-9701.78049,finished
1239,DEYLUQ_clean_min_charges,0_0.03,75000,CO2,1.5649018671,0.0066367034,-29.34861,-102928.857103,-10508.89652,finished
1240,DEYLUQ_clean_min_charges,0_0.03,100000,CO2,1.8155840786,0.0050640322,-30.29752,-119798.348181,-12302.68513,finished
1241,DEYLUQ_clean_min_charges,0_0.03,250000,CO2,2.4402927475,0.0082133837,-32.42425,-163075.305191,-16826.78959,finished
1242,DEYLUQ_clean_min_charges,0_0.03,500000,CO2,2.7666989276,0.005209293,-33.38103,-187242.764204,-19257.93040,finished
1243,DEYLUQ_clean_min_charges,0_0.03,750000,CO2,2.9158391195,0.0,,,,run
1244,DEYLUQ_clean_min_charges,0_0.03,1000000,CO2,2.9948942491,0.0,,,,run
1245,DEYLUQ_clean_min_charges,0_0.03,1,methanol,0.0014724929,0.000273801,-48.41369,-68.151994,-162.80278,finished
1246,DEYLUQ_clean_min_charges,0_0.03,10,methanol,0.0139262008,0.001935027,-48.17098,-650.306878,-1506.69515,finished
1247,DEYLUQ_clean_min_charges,0_0.03,100,methanol,0.1925297458,0.0136175748,-48.21993,-9849.828854,-17430.10053,finished
1248,DEYLUQ_clean_min_charges,0_0.03,200,methanol,0.4828264201,0.1498315452,-48.77889,-26622.349332,-34147.51930,finished
1249,DEYLUQ_clean_min_charges,0_0.03,300,methanol,0.9124345153,0.1920958408,-49.93565,-52613.951633,-51264.57861,finished
1250,DEYLUQ_clean_min_charges,0_0.03,400,methanol,1.9836123156,0.1692006752,-53.62754,-120205.479075,-76162.09817,finished
1251,DEYLUQ_clean_min_charges,0_0.03,500,methanol,2.0472636487,0.0683662446,-54.22596,-123951.889516,-80183.65775,finished
1252,DEYLUQ_clean_min_charges,0_0.03,750,methanol,2.462632842,0.1721574791,-54.85341,-149862.235167,-87595.93487,finished
1253,DEYLUQ_clean_min_charges,0_0.03,1000,methanol,2.5919497762,0.0785876688,-56.73615,-158985.636486,-89393.20970,finished
1254,DEYLUQ_clean_min_charges,0_0.03,1150,methanol,2.61954433,0.0375057069,-53.32026,-160229.143492,-93460.18596,finished
1255,DEYLUQ_clean_min_charges,0_0.03,1300,methanol,2.6976309226,0.1441359611,-55.9341,-165277.794129,-91692.89513,finished
1256,DEYLUQ_clean_min_charges,0_0.03,1450,methanol,2.6793467289,0.048370881,-55.83454,-164378.625116,-93290.15699,finished
1257,DEYLUQ_clean_min_charges,0_0.03,1600,methanol,2.750838926,0.0865766991,-54.14092,-168973.392766,-92004.19168,finished
1258,DEYLUQ_clean_min_charges,0_0.03,1684,methanol,2.7597813636,0.0422040446,-54.3879,-169642.069069,-93020.62390,finished
1259,DEYLUQ_clean_min_charges,0_0.03,1700,methanol,2.7266008627,0.0732239087,-56.78511,-167820.068414,-92792.38347,finished
1260,DEYLUQ_clean_min_charges,1_0.12,1,CO2,2.38481e-05,6.871e-06,-26.2506,-1.477874,-0.29540,finished
1261,DEYLUQ_clean_min_charges,1_0.12,10,CO2,0.000236856,6.8205e-06,-26.3219,-14.751338,-2.85099,finished
1262,DEYLUQ_clean_min_charges,1_0.12,100,CO2,0.0024251159,3.18094e-05,-26.18798,-150.699818,-28.51445,finished
1263,DEYLUQ_clean_min_charges,1_0.12,1000,CO2,0.024091238,0.0002149225,-26.23325,-1496.581092,-282.77015,finished
1264,DEYLUQ_clean_min_charges,1_0.12,5000,CO2,0.1172725409,0.0006994052,-26.32973,-7243.556904,-1373.83336,finished
1265,DEYLUQ_clean_min_charges,1_0.12,10000,CO2,0.2277727334,0.002095063,-26.51207,-13972.813269,-2658.49448,finished
1266,DEYLUQ_clean_min_charges,1_0.12,25000,CO2,0.5214148467,0.0057560411,-27.25309,-31605.599564,-6029.72007,finished
1267,DEYLUQ_clean_min_charges,1_0.12,50000,CO2,0.8774929227,0.004966192,-28.4094,-52668.528845,-10123.26132,finished
1268,DEYLUQ_clean_min_charges,1_0.12,66700,CO2,1.0644025881,0.0058340713,-29.08094,-63657.878147,-12318.45576,finished
1269,DEYLUQ_clean_min_charges,1_0.12,75000,CO2,1.1367036092,0.0122844928,-29.3567,-67923.082915,-13113.08251,finished
1270,DEYLUQ_clean_min_charges,1_0.12,100000,CO2,1.339634674,0.0059873545,-30.20763,-79938.759474,-15591.62550,finished
1271,DEYLUQ_clean_min_charges,1_0.12,250000,CO2,1.8871962909,0.0104568414,-32.51773,-112768.386293,-22311.43281,finished
1272,DEYLUQ_clean_min_charges,1_0.12,500000,CO2,2.1785687695,0.0108629087,-33.74304,-131185.547595,-25995.70904,finished
1273,DEYLUQ_clean_min_charges,1_0.12,750000,CO2,2.3115066354,0.0107410039,-34.39964,-140055.787058,-27822.19814,finished
1274,DEYLUQ_clean_min_charges,1_0.12,1000000,CO2,2.3834980015,0.0090103561,-34.34894,-145285.966701,-29037.26798,finished
1275,DEYLUQ_clean_min_charges,1_0.12,1,methanol,0.00455169,0.0004888619,-51.3324,-226.943459,-485.96123,finished
1276,DEYLUQ_clean_min_charges,1_0.12,10,methanol,0.0506951676,0.0044288988,-51.49348,-2520.609891,-5302.24454,finished
1277,DEYLUQ_clean_min_charges,1_0.12,100,methanol,0.8187220818,0.0967013566,-54.17751,-42394.603686,-61829.45028,finished
1278,DEYLUQ_clean_min_charges,1_0.12,200,methanol,1.3362644843,0.0745051998,-55.04937,-69486.440476,-92555.18194,finished
1279,DEYLUQ_clean_min_charges,1_0.12,300,methanol,1.5802477834,0.0536791974,-55.09097,-81192.799543,-107876.07277,finished
1280,DEYLUQ_clean_min_charges,1_0.12,400,methanol,1.7041759725,0.0519469555,-55.13333,-88790.232764,-110248.58222,finished
1281,DEYLUQ_clean_min_charges,1_0.12,500,methanol,1.8560534708,0.0482213781,-56.27068,-95687.961620,-121093.45736,finished
1282,DEYLUQ_clean_min_charges,1_0.12,750,methanol,1.9536663792,0.055076572,-54.84468,-101600.318762,-115799.65426,finished
1283,DEYLUQ_clean_min_charges,1_0.12,1000,methanol,2.046380855,0.0981903963,-55.39207,-104724.982104,-125231.55719,finished
1284,DEYLUQ_clean_min_charges,1_0.12,1150,methanol,2.0284143515,0.0560424127,-55.4429,-103959.380416,-125236.19016,finished
1285,DEYLUQ_clean_min_charges,1_0.12,1300,methanol,2.1202520272,0.0708887952,-58.85098,-110001.088636,-116056.77120,finished
1286,DEYLUQ_clean_min_charges,1_0.12,1450,methanol,2.1199894724,0.0542950487,-54.93936,-107722.913997,-130538.48731,finished
1287,DEYLUQ_clean_min_charges,1_0.12,1600,methanol,2.1344234469,0.089841068,-52.73004,-110384.946263,-123826.26685,finished
1288,DEYLUQ_clean_min_charges,1_0.12,1684,methanol,2.1341241073,0.0355383701,-52.94651,-111400.430979,-129364.85125,finished
1289,DEYLUQ_clean_min_charges,1_0.12,1700,methanol,2.1611355697,0.0610237591,-53.16198,-114757.582179,-120596.31775,finished
1290,DEYLUQ_clean_min_charges,1_0.06,1,CO2,2.0121e-05,2.3005e-06,-25.29804,-1.267195,-0.21995,finished
1291,DEYLUQ_clean_min_charges,1_0.06,10,CO2,0.0001983767,8.5516e-06,-24.4246,-12.243505,-1.85992,finished
1292,DEYLUQ_clean_min_charges,1_0.06,100,CO2,0.0020185174,3.41323e-05,-24.32209,-124.924760,-17.91923,finished
1293,DEYLUQ_clean_min_charges,1_0.06,1000,CO2,0.0204123893,0.0002011344,-24.34306,-1262.243245,-181.26936,finished
1294,DEYLUQ_clean_min_charges,1_0.06,5000,CO2,0.1024583474,0.0007156629,-24.48469,-6329.502102,-894.52743,finished
1295,DEYLUQ_clean_min_charges,1_0.06,10000,CO2,0.2067445773,0.0017209781,-24.69955,-12737.946678,-1805.60429,finished
1296,DEYLUQ_clean_min_charges,1_0.06,25000,CO2,0.5131339252,0.0031852175,-25.26565,-31353.416330,-4342.94440,finished
1297,DEYLUQ_clean_min_charges,1_0.06,50000,CO2,0.9625808491,0.0041103281,-26.15128,-58420.876169,-8118.30957,finished
1298,DEYLUQ_clean_min_charges,1_0.06,66700,CO2,1.2167657626,0.0056953366,-26.63293,-73498.098015,-10181.69305,finished
1299,DEYLUQ_clean_min_charges,1_0.06,75000,CO2,1.3399138433,0.0074286897,-26.7366,-80736.584879,-11199.79778,finished
1300,DEYLUQ_clean_min_charges,1_0.06,100000,CO2,1.6406845986,0.0075765161,-27.13367,-98323.624335,-13748.91597,finished
1301,DEYLUQ_clean_min_charges,1_0.06,250000,CO2,2.5917415276,0.0135990496,-29.31913,-152821.419095,-21928.04833,finished
1302,DEYLUQ_clean_min_charges,1_0.06,500000,CO2,3.1245317021,0.0,,,,run
1303,DEYLUQ_clean_min_charges,1_0.06,750000,CO2,3.3609675712,0.0,,,,run
1304,DEYLUQ_clean_min_charges,1_0.06,1000000,CO2,3.4888508555,0.0,,,,run
1305,DEYLUQ_clean_min_charges,1_0.06,1,methanol,0.0037026911,0.0008168041,-53.54148,-187.085023,-438.77288,finished
1306,DEYLUQ_clean_min_charges,1_0.06,10,methanol,0.0325667081,0.0019073595,-53.06244,-1644.887168,-3840.24868,finished
1307,DEYLUQ_clean_min_charges,1_0.06,100,methanol,0.2255349976,0.0049823828,-49.1611,-11148.375188,-23707.69196,finished
1308,DEYLUQ_clean_min_charges,1_0.06,200,methanol,0.4437832292,0.0790905718,-48.39152,-22508.938780,-38240.24247,finished
1309,DEYLUQ_clean_min_charges,1_0.06,300,methanol,0.8601091864,0.096223075,-50.16544,-46412.337976,-55848.18995,finished
1310,DEYLUQ_clean_min_charges,1_0.06,400,methanol,1.4001779424,0.1391999556,-49.21479,-76148.925354,-72530.29727,finished
1311,DEYLUQ_clean_min_charges,1_0.06,500,methanol,1.7265981199,0.1340020862,-51.14516,-93413.514505,-82349.93837,finished
1312,DEYLUQ_clean_min_charges,1_0.06,750,methanol,2.2795739532,0.0889767427,-50.57012,-122864.235828,-96079.01838,finished
1313,DEYLUQ_clean_min_charges,1_0.06,1000,methanol,2.6550579254,0.0787267647,-50.6787,-140794.096923,-102537.21324,finished
1314,DEYLUQ_clean_min_charges,1_0.06,1150,methanol,2.6784474585,0.0696969451,-50.29537,-142438.746726,-103047.07049,finished
1315,DEYLUQ_clean_min_charges,1_0.06,1300,methanol,2.8018072531,0.1163787691,-48.82256,-148699.880719,-106086.93397,finished
1316,DEYLUQ_clean_min_charges,1_0.06,1450,methanol,2.8742948861,0.0669666991,-50.41744,-151871.257925,-105565.59159,finished
1317,DEYLUQ_clean_min_charges,1_0.06,1600,methanol,2.9159993545,0.1388642283,-49.96444,-154084.550670,-107873.80331,finished
1318,DEYLUQ_clean_min_charges,1_0.06,1684,methanol,3.0432909293,0.1989136274,-49.86429,-161047.553306,-106445.38739,finished
1319,DEYLUQ_clean_min_charges,1_0.06,1700,methanol,3.0376211828,0.0805175971,-50.45001,-160210.226540,-112401.25688,finished
1320,DEYLUQ_clean_min_charges,1_0.01,1,CO2,2.21371e-05,2.5574e-06,-24.32419,-1.457348,-0.15408,finished
1321,DEYLUQ_clean_min_charges,1_0.01,10,CO2,0.0002360368,6.9351e-06,-24.28165,-15.439677,-1.67383,finished
1322,DEYLUQ_clean_min_charges,1_0.01,100,CO2,0.0023542697,4.52906e-05,-24.13744,-153.353571,-16.02753,finished
1323,DEYLUQ_clean_min_charges,1_0.01,1000,CO2,0.0234530269,0.0002935518,-24.16499,-1523.197861,-161.49395,finished
1324,DEYLUQ_clean_min_charges,1_0.01,5000,CO2,0.1192635441,0.0011826976,-24.49447,-7743.429663,-825.73302,finished
1325,DEYLUQ_clean_min_charges,1_0.01,10000,CO2,0.2434042596,0.0009765825,-24.7807,-15771.275957,-1696.03742,finished
1326,DEYLUQ_clean_min_charges,1_0.01,25000,CO2,0.6090300144,0.0066322915,-25.87231,-39269.601149,-4309.66808,finished
1327,DEYLUQ_clean_min_charges,1_0.01,50000,CO2,1.1352237886,0.0047355501,-27.37722,-72941.928351,-8256.94796,finished
1328,DEYLUQ_clean_min_charges,1_0.01,66700,CO2,1.4182848661,0.0117698388,-28.19136,-91124.763948,-10384.35497,finished
1329,DEYLUQ_clean_min_charges,1_0.01,75000,CO2,1.5284320532,0.0083621151,-28.44249,-98179.302132,-11219.87334,finished
1330,DEYLUQ_clean_min_charges,1_0.01,100000,CO2,1.8165847245,0.0087407319,-29.34606,-116804.641658,-13459.49558,finished
1331,DEYLUQ_clean_min_charges,1_0.01,250000,CO2,2.5432169075,0.0064483828,-31.53338,-164594.706079,-19279.21419,finished
1332,DEYLUQ_clean_min_charges,1_0.01,500000,CO2,2.9248324359,0.0,,,,run
1333,DEYLUQ_clean_min_charges,1_0.01,750000,CO2,3.0907430948,0.0,,,,run
1334,DEYLUQ_clean_min_charges,1_0.01,1000000,CO2,3.1792112736,0.0,,,,run
1335,DEYLUQ_clean_min_charges,1_0.01,1,methanol,0.0027426079,0.0006912914,-52.22233,-128.980335,-334.91844,finished
1336,DEYLUQ_clean_min_charges,1_0.01,10,methanol,0.0250586808,0.0029660719,-51.71966,-1187.610560,-3006.93648,finished
1337,DEYLUQ_clean_min_charges,1_0.01,100,methanol,0.2358773878,0.0306649605,-49.04897,-11658.185602,-23266.28396,finished
1338,DEYLUQ_clean_min_charges,1_0.01,200,methanol,0.6219791518,0.1190706474,-49.15829,-33672.520579,-43660.40063,finished
1339,DEYLUQ_clean_min_charges,1_0.01,300,methanol,1.1294819494,0.1731384383,-50.62007,-63763.548455,-64517.53135,finished
1340,DEYLUQ_clean_min_charges,1_0.01,400,methanol,1.8528633005,0.1485737732,-51.26365,-107964.453165,-82408.08964,finished
1341,DEYLUQ_clean_min_charges,1_0.01,500,methanol,2.0932145437,0.1661682372,-53.26549,-122714.288942,-86244.11513,finished
1342,DEYLUQ_clean_min_charges,1_0.01,750,methanol,2.4067252453,0.0893011404,-53.73699,-142051.042110,-88694.94083,finished
